PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Cabin,Embarked,Title,class_ticket,num_ticket
800,0,3,female,30.0,1,1,24.15,U,S,Mrs,U,345773
801,0,2,male,34.0,0,0,13.0,U,S,Mr,U,250647
802,1,2,female,31.0,1,1,26.25,U,S,Mrs,CA,31921
803,1,1,male,11.0,1,2,120.0,B,S,Master,U,113760
804,1,3,male,0.42,0,1,8.5167,U,C,Master,U,2625
805,1,3,male,27.0,0,0,6.975,U,S,Mr,U,347089
806,0,3,male,31.0,0,0,7.775,U,S,Mr,U,347063
807,0,1,male,39.0,0,0,0.0,A,S,Mr,U,112050
808,0,3,female,18.0,0,0,7.775,U,S,Miss,U,347087
809,0,2,male,39.0,0,0,13.0,U,S,Mr,U,248723
810,1,1,female,33.0,1,0,53.1,E,S,Mrs,U,113806
811,0,3,male,26.0,0,0,7.8875,U,S,Mr,U,3474
812,0,3,male,39.0,0,0,24.15,U,S,Mr,A,48871
813,0,2,male,35.0,0,0,10.5,U,S,Mr,U,28206
814,0,3,female,6.0,4,2,31.275,U,S,Miss,U,347082
815,0,3,male,30.5,0,0,8.05,U,S,Mr,U,364499
816,0,1,male,29.69911764705882,0,0,0.0,B,S,Mr,U,112058
817,0,3,female,23.0,0,0,7.925,U,S,Miss,STONO,3101290
818,0,2,male,31.0,1,1,37.0042,U,C,Mr,SCPARIS,2079
819,0,3,male,43.0,0,0,6.45,U,S,Mr,C,7075
820,0,3,male,10.0,3,2,27.9,U,S,Master,U,347088
821,1,1,female,52.0,1,1,93.5,B,S,Mrs,U,12749
822,1,3,male,27.0,0,0,8.6625,U,S,Mr,U,315098
823,0,1,male,38.0,0,0,0.0,U,S,Jonkheer,U,19972
824,1,3,female,27.0,0,1,12.475,E,S,Mrs,U,392096
825,0,3,male,2.0,4,1,39.6875,U,S,Master,U,3101295
826,0,3,male,29.69911764705882,0,0,6.95,U,Q,Mr,U,368323
827,0,3,male,29.69911764705882,0,0,56.4958,U,S,Mr,U,1601
828,1,2,male,1.0,0,2,37.0042,U,C,Master,SCPARIS,2079
829,1,3,male,29.69911764705882,0,0,7.75,U,Q,Mr,U,367228
830,1,1,female,62.0,0,0,80.0,B,U,Mrs,U,113572
831,1,3,female,15.0,1,0,14.4542,U,C,Mrs,U,2659
832,1,2,male,0.83,1,1,18.75,U,S,Master,U,29106
833,0,3,male,29.69911764705882,0,0,7.2292,U,C,Mr,U,2671
834,0,3,male,23.0,0,0,7.8542,U,S,Mr,U,347468
835,0,3,male,18.0,0,0,8.3,U,S,Mr,U,2223
836,1,1,female,39.0,1,1,83.1583,E,C,Miss,PC,17756
837,0,3,male,21.0,0,0,8.6625,U,S,Mr,U,315097
838,0,3,male,29.69911764705882,0,0,8.05,U,S,Mr,U,392092
839,1,3,male,32.0,0,0,56.4958,U,S,Mr,U,1601
840,1,1,male,29.69911764705882,0,0,29.7,C,C,Mr,U,11774
841,0,3,male,20.0,0,0,7.925,U,S,Mr,SOTONO,3101287
842,0,2,male,16.0,0,0,10.5,U,S,Mr,SOPP,3
843,1,1,female,30.0,0,0,31.0,U,C,Miss,U,113798
844,0,3,male,34.5,0,0,6.4375,U,C,Mr,U,2683
845,0,3,male,17.0,0,0,8.6625,U,S,Mr,U,315090
846,0,3,male,42.0,0,0,7.55,U,S,Mr,CA,5547
847,0,3,male,29.69911764705882,8,2,69.55,U,S,Mr,CA,2343
848,0,3,male,35.0,0,0,7.8958,U,C,Mr,U,349213
849,0,2,male,28.0,0,1,33.0,U,S,Rev,U,248727
850,1,1,female,29.69911764705882,1,0,89.1042,C,C,Mrs,U,17453
851,0,3,male,4.0,4,2,31.275,U,S,Master,U,347082
852,0,3,male,74.0,0,0,7.775,U,S,Mr,U,347060
853,0,3,female,9.0,1,1,15.2458,U,C,Miss,U,2678
854,1,1,female,16.0,0,1,39.4,D,S,Miss,PC,17592
855,0,2,female,44.0,1,0,26.0,U,S,Mrs,U,244252
856,1,3,female,18.0,0,1,9.35,U,S,Mrs,U,392091
857,1,1,female,45.0,1,1,164.8667,U,S,Mrs,U,36928
858,1,1,male,51.0,0,0,26.55,E,S,Mr,U,113055
859,1,3,female,24.0,0,3,19.2583,U,C,Mrs,U,2666
860,0,3,male,29.69911764705882,0,0,7.2292,U,C,Mr,U,2629
861,0,3,male,41.0,2,0,14.1083,U,S,Mr,U,350026
862,0,2,male,21.0,1,0,11.5,U,S,Mr,U,28134
863,1,1,female,48.0,0,0,25.9292,D,S,Mrs,U,17466
864,0,3,female,29.69911764705882,8,2,69.55,U,S,Miss,CA,2343
865,0,2,male,24.0,0,0,13.0,U,S,Mr,U,233866
866,1,2,female,42.0,0,0,13.0,U,S,Mrs,U,236852
867,1,2,female,27.0,1,0,13.8583,U,C,Miss,SCPARIS,2149
868,0,1,male,31.0,0,0,50.4958,A,S,Mr,PC,17590
869,0,3,male,29.69911764705882,0,0,9.5,U,S,Mr,U,345777
870,1,3,male,4.0,1,1,11.1333,U,S,Master,U,347742
871,0,3,male,26.0,0,0,7.8958,U,S,Mr,U,349248
872,1,1,female,47.0,1,1,52.5542,D,S,Mrs,U,11751
873,0,1,male,33.0,0,0,5.0,B,S,Mr,U,695
874,0,3,male,47.0,0,0,9.0,U,S,Mr,U,345765
875,1,2,female,28.0,1,0,24.0,U,C,Mrs,PPP,3381
876,1,3,female,15.0,0,0,7.225,U,C,Miss,U,2667
877,0,3,male,20.0,0,0,9.8458,U,S,Mr,U,7534
878,0,3,male,19.0,0,0,7.8958,U,S,Mr,U,349212
879,0,3,male,29.69911764705882,0,0,7.8958,U,S,Mr,U,349217
880,1,1,female,56.0,0,1,83.1583,C,C,Mrs,U,11767
881,1,2,female,25.0,0,1,26.0,U,S,Mrs,U,230433
882,0,3,male,33.0,0,0,7.8958,U,S,Mr,U,349257
883,0,3,female,22.0,0,0,10.5167,U,S,Miss,U,7552
884,0,2,male,28.0,0,0,10.5,U,S,Mr,CASOTON,34068
885,0,3,male,25.0,0,0,7.05,U,S,Mr,SOTONOQ,392076
886,0,3,female,39.0,0,5,29.125,U,Q,Mrs,U,382652
887,0,2,male,27.0,0,0,13.0,U,S,Rev,U,211536
888,1,1,female,19.0,0,0,30.0,B,S,Miss,U,112053
889,0,3,female,29.69911764705882,1,2,23.45,U,S,Miss,WC,6607
890,1,1,male,26.0,0,0,30.0,C,C,Mr,U,111369
891,0,3,male,32.0,0,0,7.75,U,Q,Mr,U,370376
