PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Cabin,Embarked,Title,class_ticket,num_ticket
759,0,3,male,34.0,0,0,8.05,Unknown,S,Mr,,363294
760,1,1,female,33.0,0,0,86.5,B77,S,the,,110152
761,0,3,male,29.69911764705882,0,0,14.5,Unknown,S,Mr,,358585
762,0,3,male,41.0,0,0,7.125,Unknown,S,Mr,SOTONO,3101272
763,1,3,male,20.0,0,0,7.2292,Unknown,C,Mr,,2663
764,1,1,female,36.0,1,2,120.0,B96 B98,S,Mrs,,113760
765,0,3,male,16.0,0,0,7.775,Unknown,S,Mr,,347074
766,1,1,female,51.0,1,0,77.9583,D11,S,Mrs,,13502
767,0,1,male,29.69911764705882,0,0,39.6,Unknown,C,Dr,,112379
768,0,3,female,30.5,0,0,7.75,Unknown,Q,Miss,,364850
769,0,3,male,29.69911764705882,1,0,24.15,Unknown,Q,Mr,,371110
770,0,3,male,32.0,0,0,8.3625,Unknown,S,Mr,,8471
771,0,3,male,24.0,0,0,9.5,Unknown,S,Mr,,345781
772,0,3,male,48.0,0,0,7.8542,Unknown,S,Mr,,350047
773,0,2,female,57.0,0,0,10.5,E77,S,Mrs,SOPP,3
774,0,3,male,29.69911764705882,0,0,7.225,Unknown,C,Mr,,2674
775,1,2,female,54.0,1,3,23.0,Unknown,S,Mrs,,29105
776,0,3,male,18.0,0,0,7.75,Unknown,S,Mr,,347078
777,0,3,male,29.69911764705882,0,0,7.75,F38,Q,Mr,,383121
778,1,3,female,5.0,0,0,12.475,Unknown,S,Miss,,364516
779,0,3,male,29.69911764705882,0,0,7.7375,Unknown,Q,Mr,,36865
780,1,1,female,43.0,0,1,211.3375,B3,S,Mrs,,24160
781,1,3,female,13.0,0,0,7.2292,Unknown,C,Miss,,2687
782,1,1,female,17.0,1,0,57.0,B20,S,Mrs,,17474
783,0,1,male,29.0,0,0,30.0,D6,S,Mr,,113501
784,0,3,male,29.69911764705882,1,2,23.45,Unknown,S,Mr,WC,6607
785,0,3,male,25.0,0,0,7.05,Unknown,S,Mr,SOTONOQ,3101312
786,0,3,male,25.0,0,0,7.25,Unknown,S,Mr,,374887
787,1,3,female,18.0,0,0,7.4958,Unknown,S,Miss,,3101265
788,0,3,male,8.0,4,1,29.125,Unknown,Q,Master,,382652
789,1,3,male,1.0,1,2,20.575,Unknown,S,Master,CA,2315
790,0,1,male,46.0,0,0,79.2,B82 B84,C,Mr,PC,17593
791,0,3,male,29.69911764705882,0,0,7.75,Unknown,Q,Mr,,12460
792,0,2,male,16.0,0,0,26.0,Unknown,S,Mr,,239865
793,0,3,female,29.69911764705882,8,2,69.55,Unknown,S,Miss,CA,2343
794,0,1,male,29.69911764705882,0,0,30.6958,Unknown,C,Mr,PC,17600
795,0,3,male,25.0,0,0,7.8958,Unknown,S,Mr,,349203
796,0,2,male,39.0,0,0,13.0,Unknown,S,Mr,,28213
797,1,1,female,49.0,0,0,25.9292,D17,S,Dr,,17465
798,1,3,female,31.0,0,0,8.6833,Unknown,S,Mrs,,349244
799,0,3,male,30.0,0,0,7.2292,Unknown,C,Mr,,2685
800,0,3,female,30.0,1,1,24.15,Unknown,S,Mrs,,345773
801,0,2,male,34.0,0,0,13.0,Unknown,S,Mr,,250647
802,1,2,female,31.0,1,1,26.25,Unknown,S,Mrs,CA,31921
803,1,1,male,11.0,1,2,120.0,B96 B98,S,Master,,113760
804,1,3,male,0.42,0,1,8.5167,Unknown,C,Master,,2625
805,1,3,male,27.0,0,0,6.975,Unknown,S,Mr,,347089
806,0,3,male,31.0,0,0,7.775,Unknown,S,Mr,,347063
807,0,1,male,39.0,0,0,0.0,A36,S,Mr,,112050
808,0,3,female,18.0,0,0,7.775,Unknown,S,Miss,,347087
809,0,2,male,39.0,0,0,13.0,Unknown,S,Mr,,248723
810,1,1,female,33.0,1,0,53.1,E8,S,Mrs,,113806
811,0,3,male,26.0,0,0,7.8875,Unknown,S,Mr,,3474
812,0,3,male,39.0,0,0,24.15,Unknown,S,Mr,A,48871
813,0,2,male,35.0,0,0,10.5,Unknown,S,Mr,,28206
814,0,3,female,6.0,4,2,31.275,Unknown,S,Miss,,347082
815,0,3,male,30.5,0,0,8.05,Unknown,S,Mr,,364499
816,0,1,male,29.69911764705882,0,0,0.0,B102,S,Mr,,112058
817,0,3,female,23.0,0,0,7.925,Unknown,S,Miss,STONO,3101290
818,0,2,male,31.0,1,1,37.0042,Unknown,C,Mr,SCPARIS,2079
819,0,3,male,43.0,0,0,6.45,Unknown,S,Mr,C,7075
820,0,3,male,10.0,3,2,27.9,Unknown,S,Master,,347088
821,1,1,female,52.0,1,1,93.5,B69,S,Mrs,,12749
822,1,3,male,27.0,0,0,8.6625,Unknown,S,Mr,,315098
823,0,1,male,38.0,0,0,0.0,Unknown,S,Jonkheer,,19972
824,1,3,female,27.0,0,1,12.475,E121,S,Mrs,,392096
825,0,3,male,2.0,4,1,39.6875,Unknown,S,Master,,3101295
826,0,3,male,29.69911764705882,0,0,6.95,Unknown,Q,Mr,,368323
827,0,3,male,29.69911764705882,0,0,56.4958,Unknown,S,Mr,,1601
828,1,2,male,1.0,0,2,37.0042,Unknown,C,Master,SCPARIS,2079
829,1,3,male,29.69911764705882,0,0,7.75,Unknown,Q,Mr,,367228
830,1,1,female,62.0,0,0,80.0,B28,U,Mrs,,113572
831,1,3,female,15.0,1,0,14.4542,Unknown,C,Mrs,,2659
832,1,2,male,0.83,1,1,18.75,Unknown,S,Master,,29106
833,0,3,male,29.69911764705882,0,0,7.2292,Unknown,C,Mr,,2671
834,0,3,male,23.0,0,0,7.8542,Unknown,S,Mr,,347468
835,0,3,male,18.0,0,0,8.3,Unknown,S,Mr,,2223
836,1,1,female,39.0,1,1,83.1583,E49,C,Miss,PC,17756
837,0,3,male,21.0,0,0,8.6625,Unknown,S,Mr,,315097
838,0,3,male,29.69911764705882,0,0,8.05,Unknown,S,Mr,,392092
839,1,3,male,32.0,0,0,56.4958,Unknown,S,Mr,,1601
840,1,1,male,29.69911764705882,0,0,29.7,C47,C,Mr,,11774
841,0,3,male,20.0,0,0,7.925,Unknown,S,Mr,SOTONO,3101287
842,0,2,male,16.0,0,0,10.5,Unknown,S,Mr,SOPP,3
843,1,1,female,30.0,0,0,31.0,Unknown,C,Miss,,113798
844,0,3,male,34.5,0,0,6.4375,Unknown,C,Mr,,2683
845,0,3,male,17.0,0,0,8.6625,Unknown,S,Mr,,315090
846,0,3,male,42.0,0,0,7.55,Unknown,S,Mr,CA,5547
847,0,3,male,29.69911764705882,8,2,69.55,Unknown,S,Mr,CA,2343
848,0,3,male,35.0,0,0,7.8958,Unknown,C,Mr,,349213
849,0,2,male,28.0,0,1,33.0,Unknown,S,Rev,,248727
850,1,1,female,29.69911764705882,1,0,89.1042,C92,C,Mrs,,17453
851,0,3,male,4.0,4,2,31.275,Unknown,S,Master,,347082
852,0,3,male,74.0,0,0,7.775,Unknown,S,Mr,,347060
853,0,3,female,9.0,1,1,15.2458,Unknown,C,Miss,,2678
854,1,1,female,16.0,0,1,39.4,D28,S,Miss,PC,17592
855,0,2,female,44.0,1,0,26.0,Unknown,S,Mrs,,244252
856,1,3,female,18.0,0,1,9.35,Unknown,S,Mrs,,392091
857,1,1,female,45.0,1,1,164.8667,Unknown,S,Mrs,,36928
858,1,1,male,51.0,0,0,26.55,E17,S,Mr,,113055
859,1,3,female,24.0,0,3,19.2583,Unknown,C,Mrs,,2666
860,0,3,male,29.69911764705882,0,0,7.2292,Unknown,C,Mr,,2629
861,0,3,male,41.0,2,0,14.1083,Unknown,S,Mr,,350026
862,0,2,male,21.0,1,0,11.5,Unknown,S,Mr,,28134
863,1,1,female,48.0,0,0,25.9292,D17,S,Mrs,,17466
864,0,3,female,29.69911764705882,8,2,69.55,Unknown,S,Miss,CA,2343
865,0,2,male,24.0,0,0,13.0,Unknown,S,Mr,,233866
866,1,2,female,42.0,0,0,13.0,Unknown,S,Mrs,,236852
867,1,2,female,27.0,1,0,13.8583,Unknown,C,Miss,SCPARIS,2149
868,0,1,male,31.0,0,0,50.4958,A24,S,Mr,PC,17590
869,0,3,male,29.69911764705882,0,0,9.5,Unknown,S,Mr,,345777
870,1,3,male,4.0,1,1,11.1333,Unknown,S,Master,,347742
871,0,3,male,26.0,0,0,7.8958,Unknown,S,Mr,,349248
872,1,1,female,47.0,1,1,52.5542,D35,S,Mrs,,11751
873,0,1,male,33.0,0,0,5.0,B51 B53 B55,S,Mr,,695
874,0,3,male,47.0,0,0,9.0,Unknown,S,Mr,,345765
875,1,2,female,28.0,1,0,24.0,Unknown,C,Mrs,PPP,3381
876,1,3,female,15.0,0,0,7.225,Unknown,C,Miss,,2667
877,0,3,male,20.0,0,0,9.8458,Unknown,S,Mr,,7534
878,0,3,male,19.0,0,0,7.8958,Unknown,S,Mr,,349212
879,0,3,male,29.69911764705882,0,0,7.8958,Unknown,S,Mr,,349217
880,1,1,female,56.0,0,1,83.1583,C50,C,Mrs,,11767
881,1,2,female,25.0,0,1,26.0,Unknown,S,Mrs,,230433
882,0,3,male,33.0,0,0,7.8958,Unknown,S,Mr,,349257
883,0,3,female,22.0,0,0,10.5167,Unknown,S,Miss,,7552
884,0,2,male,28.0,0,0,10.5,Unknown,S,Mr,CASOTON,34068
885,0,3,male,25.0,0,0,7.05,Unknown,S,Mr,SOTONOQ,392076
886,0,3,female,39.0,0,5,29.125,Unknown,Q,Mrs,,382652
887,0,2,male,27.0,0,0,13.0,Unknown,S,Rev,,211536
888,1,1,female,19.0,0,0,30.0,B42,S,Miss,,112053
889,0,3,female,29.69911764705882,1,2,23.45,Unknown,S,Miss,WC,6607
890,1,1,male,26.0,0,0,30.0,C148,C,Mr,,111369
891,0,3,male,32.0,0,0,7.75,Unknown,Q,Mr,,370376
